,news_text,category
10,"재건축 공약 설계부터 1기 신도시 이주 2026년 잡아1기 신도시 특별법 속도조절로 尹임기 5년차에도 시작 어려워""1기 신도시 5곳에 10만호 공급도 尹 임기 내 못해"" 윤석열 대통령 당선인이 26일 인천 서구 공항철도 대회의실에서 열린 '인천공약 추진현황' 점검회의에 참석해 발언 하고 있다. 사진=뉴시스화상 [파이낸셜뉴스] 윤석열 대통령 당선인이 공약으로 내세웠던 1기 신도시 재건축이 윤석열 정부 임기 내에 시작되는 것은 사실상 어려워진 것으로 보인다.   당초 1기 신도시 특별법의 신속 처리를 전제로 1기 신도시 재건축 실시에 따른 주민 이전은 빨라야 2026년에 이뤄질 것으로 설계됐었다. 그러나 대통령직 인수위원회는 2026년 공급될 3기 신도시 인근에 임시 이주단지를 만드는 것은 사실상 어렵고, 특별법 추진도 쉽지않아 새 정부 임기 5년차에 첫 삽을 뜨려던 재건축사업은 차기 정부로 넘기는 게 불가피하다는 판단이다.   26일 파이낸셜뉴스 취재를 종합하면, 인수위에선 1기 신도시 재건축 공약 폐기는 하지 않지만 윤 당선인 임기내 1기 신도시 재건축사업을 시작하는 건 어렵다고 잠정 결론을 낸 것으로 알려졌다.   경기 분당·일산·군포 산본·평촌·중동에 조성된 고밀도 고층의 아파트 재정비 시기가 다가오면서 윤 당선인측은 공약 설계 당시 이르면 2026년부터 3기 신도시로 1기 신도시 주민들을 이주시킨다는 계획이었다.   인수위 관계자는 기자와 통화에서 ""당초 1기 신도시 5곳에 주택 10만호를 추가 공급한다는 것도 윤석열 정부 임기 안으로 하겠다는게 아니라 차기 정부까지 염두에 둔 것이었다""며 ""1기 신도시 재건축이 당장 시작된다고 해도 2026년 이후에나 이주가 시작돼 공약을 만들 당시 새 정부에서 별도로 재정이 투입될 것이 없다고 봤다""고 설명했다.   결과적으로 1기 신도시 특별법마저 후순위로 밀리면서 새 정부 임기 내 기존 주민들의 이주조차 힘들어지게 됐고, 결국 관련 제도를 정비하는 수준에서 1기 신도시 재건축 가능성은 남겨놓겠다는 계획이다.   이같은 결정에는 총 29만2000호 규모의 1기 신도시에서 재건축을 비롯해 리모델링을 한다면 이주민이 한꺼번에 많이 발생해 오히려 집값이나 전셋값 상승을 부추길 수 있다는 우려가 작용한 것으로 전해졌다.   아울러 당초 3기 신도시 주변 지역 중 임대주택 조성 토지 등을 활용해 1기 신도시 주민들을 위한 임시 이주단지를 만들 것으로 검토했으나, 이마저도 쉽지 않다는 지적이 내부에서 제기됐다는 후문이다.   다만 심교언 인수위 부동산TF팀장은 이날 서울 종로구 인수위 사무실에서 기자들에게 1기 신도시 재건축과 관련, ""대규모 이주에 따른 임대차 시장 혼란이라든가, 정비계획을 수립해야 하고 3기 신도시의 이주전용단지 확보를 다각도로 검토중""이라며 ""향후 계획 과정에서도 다양한 의견을 수렴해 진행할 것이다. 당선인 공약은 계획대로 진행중""이라고 해명했다.   하지만 추경호 경제부총리 겸 기획재정부 장관 후보자는 1기 신도시 재정비 특별법 방안에 대해 서면질의에서 ""기존 주택의 용적률이 높아 사업성 확보에 어려움이 있고 일시에 사업을 추진하면 대규모 주택 멸실로 이주문제도 발생할 수 있다""며 ""다른 사업 방식이 필요하다""며 부정적인 반응을 나타냈다.",264
11,    (서울=연합뉴스) 26일 오후 서울 용산구 국방부 청사 본관에서 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중이다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
12,"SNS에 ""재선에 성공한 것 진심으로 축하"" 인사도문재인 대통령이 25일 청와대 여민관에서 열린 수석보좌관회의에서 발언하고 있다. /연합뉴스[서울경제] 문재인 대통령이 26일 에마뉘엘 마크롱 프랑스 대통령의 재선에 축하의 뜻을 전했다. 문 대통령은 이날 소셜네트워크서비스(SNS)에 “프랑스 대선에서 재선에 성공한 것을 진심으로 축하하며, 대통령의 리더십으로 프랑스가 계속해서 발전해 나갈 것으로 기대한다”는 글을 남겼다. 또 “프랑스 현직 대통령으로서 20년 만에 재선에 성공함으로써 프랑스 국민의 폭넓은 지지와 성원이 재확인된 것으로 평가한다”며 “대한민국과 프랑스는 한 세기가 넘는 기간 어려움을 함께 극복하며 정무·경제·문화 등 다양한 분야에서 협력을 심화했다”고 언급했다. 이어 “특히 나의 2018년 프랑스 국빈 방문을 계기로 양국 간 21세기 포괄적 동반자 관계를 재확인한 것을 기쁘게 생각한다”며 “대통령님 재임 기간 양국 관계가 더 견실해질 것으로 기대하며 프랑스의 무궁한 발전을 기원한다”고 덧붙였다",264
13,"대통령취임준비위, 33억 예산 논란에 반박민주당 ""초호화 혈세잔치"" 비판에취준위 ""해당 예산 편성에 관여 안했다""""靑영빈관 만찬 비용과 신라호텔 비용 차이 없어""""새 정부 출범 전부터 부정적 인식 심으려해"" 제20대 대통령 취임식을 보름 앞둔 지난 25일 서울 여의도 국회 본청 앞에서 무대 설치 작업이 한창이다. (공동취재사진) 사진=뉴시스 [파이낸셜뉴스] 윤석열 대통령 당선인의 취임식 비용이 역대 대통령 취임식 중 가장 큰 비용인 33억원이 투입되는 것에 대해 더불어민주당이 ""초호화 혈세잔치""라고 비판했지만, 해당 예산은 지난해 민주당에서 편성한 것으로 확인됐다.   26일 대통령취임준비위원회에 따르면 취임식 예산은 2021년 문재인 정부 주도하에 합법적인 예산 편성 절차를 거쳐 국회에서 의결됐다. 대통령직 인수위원회를 비롯해 취임준비위는 해당 예산 편성에 관여하지 않았다는 것이다.   취임식 예산의 경우, 19년전인 1993년 김영삼 전 대통령 취임식에는 10억원, 1998년 김대중 전 대통령 취임식에는 14억원, 2003년 노무현 전 대통령 취임식에는 20억원, 2008년 이명박 전 대통령 취임식은 25억원, 2013년 박근혜 전 대통령 취임식에는 31억원이 투입됐다.   통계청 소비자물가조사 수치로 봐도, 2011년부터 2021년까지 물가 상승률은 매년 최소 0.4~4.0%까지 전년 대비 상승했고, 소비자물가 총지수가 2011년 89.9에서 지난 2021년까지 102.5까지 상승하면서 물가상승률에 기초할 때 이번 취임식 예산 증가는 불가피했다는 설명이다.   외교부 주관으로 진행되는 외빈 만찬이 신라호텔 영빈관으로 선택된 이유에 대해서도 취임준비위는 청와대 개방 약속, 외빈들의 경호와 동선 등 다양한 문제들을 고려해 결정된 것임을 강조했다.   과거 청와대 영빈관에서 진행된 외빈 만찬도 외부 케이터링 업체와 계약해 메뉴를 제공 받았다는 점에서 신라호텔 만찬 비용과 크게 차이나지 않는다고 취임준비위는 재차 강조했다.   조오섭 민주당 대변인은 지난 24일 브리핑에서 ""윤 당선인은 코로나 민생회복 시국에 취임식을 '초호화 혈세잔치'로 만들 셈인가""라면서 ""윤 당선인은 대통령이라고 해서 국민의 혈세와 국가 권력을 사유화해선 안 된다""고 비판한 바 있다.   이에 취임준비위 측은 ""취임식 예산을 주도해 편성한 여당(민주당)의 입장에서 이제와 '초호화 취임식 혈세 낭비'를 운운하는 것은 어불성설""이라며 ""새 정부가 들어서기도 전에 국민들께 불안감을 부추기고 부정적 인식을 심어주려는 민주당의 행태는 구태정치의 표본""이라고 반박했다.",264
14,    (서울=연합뉴스) 26일 오후 서울 용산구 국방부 청사 본관에서 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중이다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
15,    (서울=연합뉴스) 국회 국방위원회 민홍철 위원장과 더불어민주당 위원들이 26일 오후 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중인 용산구 국방부 청사 본관을 현장 방문해 관계자로부터 설명을 듣고 있다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
16,    (서울=연합뉴스) 26일 오후 서울 용산구 국방부 청사 본관에서 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중이다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
17,    (서울=연합뉴스) 26일 오후 서울 용산구 국방부 청사 본관에서 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중이다. 왼쪽은 국방부 이전 대상지인 합동참모본부. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
18,"과학기술교육분과, 디지털 미디어·콘텐츠 분야 간담회박성중 대통령직인수위원회 과학기술교육분과 간사가 지난 20일 서울 종로구 통의동 인수위 기자회견장에서 '원전 계속운전 제도 개선' 관련 브리핑을 하는 모습.(이미지 출처=연합뉴스)대통령직인수위원회 과학기술교육분과는 26일 디지털 미디어·콘텐츠 정책 방향을 모색하기 위해 1인 미디어와 의견을 나눴다. 인수위는 ""디지털 미디어·콘텐츠 분야는 신기술 수용력이 높아 청년 세대가 선호하고 창의성을 발휘하기 적합한 분야로, 과거와 달리 누구에게나 기회가 열려있어 우리 청년들의 진출이 활발한 성장산업""이라며 1인 미디어 청년들과 간담회를 개최했다. 과학기술교육분과는 이날 서울역 인근 1인 미디어 창작자와 기업들이 모인 복합 성장공간(콤플렉스)을 방문해 스타트업 입주 시설과 콘텐츠 제작 스튜디오를 둘러봤다. 이어 크리에이터, 입주사 대표, 멀티채널네트워크(MCN), 미디어 플랫폼 등으로부터 현장의 어려움과 정책 건의를 들었다. 간담회엔 유튜브 '신사임당' 채널 운영자인 크리에이터 주언규씨를 비롯해 김가현 뉴즈 대표, 이필성 샌드박스네트워크 대표이사, 송재룡 트레져헌터 대표이사, 이민원 아프리카TV 상무, 이재성 트웰브랩스 대표이사 등이 참석했다.참석자들은 1인 미디어 등 디지털 미디어·콘텐츠 산업에 새롭게 도전하는 청년들과 스타트업이 정착·성장할 수 있도록 정부가 관심을 갖고 지원해 달라면서, 건강한 생태계 조성에 적극적으로 참여하겠다고 했다. 박성중 인수위 과학기술교육분과 간사는 ""글로벌 미디어 강국을 실현하는 토대를 마련하기 위해 새 정부는 전 주기 인력 양성을 지원하고 스타트업을 육성하는 디지털 미디어·콘텐츠 산업을 적극적으로 지원하겠다""고 말했다. 박 간사는 사이버 명예훼손, 악의적 댓글(악플), 가짜뉴스 등 디지털 폭력과 역기능에 효과적으로 대응하기 위해 윤리 교육을 강화하고 폭력 피해 구제를 개선하는 등 제도적 기반을 마련하겠다고 밝혔다. ",264
19,    (서울=연합뉴스) 국회 국방위원회 민홍철 위원장과 더불어민주당 위원들이 26일 오후 대통령실 이전에 따른 국방부 이전 대상지인 용산구 합동참모본부를 공사 진행 상황 등을 점검하고 있다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
20,    (서울=연합뉴스) 국회 국방위원회 민홍철 위원장과 더불어민주당 위원들이 26일 오후 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중인 용산구 국방부 청사 본관을 현장 방문해 관계자로부터 설명을 듣고 있다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
21,"[[the300]5월 10일 정오부터 전면 개방](서울=뉴스1) 송원영 기자 = 26일 서울 중구 명동 거리에 청와대 개방 관련 광고 문구가 붙어 있다. 대통령 집무공간인 청와대가 다음달 10일 윤석열 대통령 취임식이 끝나자마자 개방된다. 윤 당선인 측은 일단 새달 10일부터 21일까지 휴무일 없이 청와대를 개방할 계획이다. 1일 최대 3만9000여명이 입장 가능하며 추후 개방 계획은 나중에 다시 공지하기로 했다. 2022.4.26/뉴스1  대통령직인수위원회가 오는 27일 오전 10시부터 네이버·카카오톡·토스 등 온라인 플랫폼을 통해 청와대 관람 신청을 할 수 있다고 밝혔다.인수위 청와대이전 태스크포스(TF)는 다음 달 10일 청와대 국민 개방을 앞두고 이같은 서비스를 개통한다고 26일 밝혔다. 청와대 개방에 따른 기념행사는 2주간(5월10~22일) 진행될 예정이다.인수위는 청와대 개방에 대한 국민 관심도와 코로나19(COVID-19) 방역 조치 등을 감안해 관람 인원을 분산한다고 밝혔다. 관람 시간은 일별 오전 7시부터 오후 7시까지로 2시간 단위로 구분된다. 시간 단위별 입장 인원은 6500명으로 일 최대 3만9000명이 둘러볼 수 있다. 다만 개방 첫날은 정오부터 오후 8시까지 운영된다. 기념행사 마지막 날(5월22일)은 이벤트가 진행돼 별도 신청해야 한다. 청와대 국민 개방은 윤석열 대통령 당선인의 공약 사항으로 국민 누구나 관람 신청할 수 있다. 관람을 희망할 경우 청와대 개방 홈페이지(opencheongwadae.kr)에 접속해 네이버·카톡·토스 등 온라인 플랫폼 인증 이후 신청할 수 있다. 신청자는 개인별(1~4명), 단체별(30~50명), 65세 이상 어르신·장애인(1~4명) 등 3개 유형으로 구분해 관람 일자와 시간을 선택하면 된다. 신청자 중 관람이 확정된 이들에겐 '국민비서'(국민 행정서비스)를 통해 당첨 알림(관람 확정) 메시지가 전달될 예정이다. 관람일 기준 9일 전까지 신청 가능하며 관람 8일 전에 당첨 알림 메시지가 발송된다. 현장에선 당첨 알림 메시지를 보여주면 입장 가능하다.개방 초기엔 청화대 건물 내부는 공개하지 않는다. 청와대 시설 내부 주요 기록물, 통신시설, 보안 필요 문서 등을 정리한 뒤 내부를 전면 개방할 예정이다. 다만 청와대·북악산 연계 등산코스는 인원 제한 없이 자유롭게 할 수 있다. 여름의 경우 오전 7시부터 오후 7시까지 개방된다. 입산은 오후 5시까지로 제한된다.청와대 관람 신청을 위한 카카오톡 서비스. / 사진제공=대통령직인수위원회 ",264
22,    (서울=연합뉴스) 국회 국방위원회 민홍철 위원장과 더불어민주당 위원들이 26일 오후 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중인 용산구 국방부 청사 본관을 현장 방문해 관계자로부터 설명을 듣고 있다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
23,    (서울=연합뉴스) 국회 국방위원회 민홍철 위원장과 더불어민주당 위원들이 26일 오후 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중인 용산구 국방부 청사 본관을 현장을 찾아 살펴보고 있다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
24,"탁현민 청와대 의전비서관. 연합뉴스윤석열 대통령 당선인이 서울 신라호텔 영빈관을 제20대 대통령 취임식 이후 귀빈 만찬 장소로 결정한 가운데 탁현민 청와대 의전비서관이 '공직을 마친 후 가감 없이 이야기하겠다'고 예고하고 나섰다. 탁 비서관은 26일 KBS라디오 '최영일의 시사본부'에서 윤 당선인 취임식 예산이 33억원인 점, 만찬 장소가 신라호텔 영빈관인 점 등을 어떻게 보느냐는 질문을 받고 이같이 말했다.탁 비서관은 ""아직 14일이 남았기 때문에 새 당선인의 취임식과 또 취임 만찬에 대해 가타부타 이야기하는 건 적절치 않은 것 같다""며 ""14일 후에는 그 행사들이 어떻게 진행됐었으며 왜 저렇게 구성했는지에 대해 말씀드리겠다. 지금은 국민의 한 사람으로서 일단 지켜보겠다""고 말했다. 이어 공직을 마친 뒤에는 ""가감 없이 조목조목 이야기할 수 있을 것 같다""고 했다.전날 윤 당선인 측이 취임식 만찬 장소로 신라호텔 영빈관을 이용한다는 소식이 전해지자 민주당은 ""혈세 낭비""라고 날을 세웠다.이에 박주선 대통령취임준비위원장은 언론 인터뷰를 통해 ""당초 청와대 영빈관에서 하려고 계획을 잡았다""면서 ""하지만 청와대에서 만찬을 치르게 되면 경호 문제로 5월 10일 청와대 방문객들이 오후 2시부터 외부로 나가야 한다는 것""이라며 부득이하게 제3의 장소를 찾은 것이라고 밝힌 바 있다.취임식 예산으로 책정된 33억원에 대해선 ""예산은 33억 8000만원으로 역대 대통령 취임식 예산으로는 최고가 맞다""면서도 ""그런데 예산은 윤 당선인이 요청한 예산이 아니고 취임준비위에서 요청한 것도 아니다""라고 했다.실제 이번 대통령 취임식 예산은 지난해 정기국회 때 일반 예산으로 확정 통과됐다. 박 위원장은 ""물가 상승률을 감안하고, 여러상황을 고려했을 때 이 정도 예산이 필요할 것이라는 추정 속에서 확정된 예산""이라며 ""민주당이 다수당일 때 통과된 예산""이라고 덧붙였다.그러면서 ""여러 가지 행사를 하고 싶지만 이 예산 범위를 넘을 수도 없다""며 ""현재 배정된 예산도 최대한 아껴 쓰려고 한다. 최종적으로 취임식에 소요되는 예산은 33억원이 안 될 수도 있다""고 했다.",264
25,    (서울=연합뉴스) 26일 오후 서울 용산구 국방부 청사 본관에서 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중이다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
26,    (서울=연합뉴스) 국회 국방위원회 민홍철 위원장과 더불어민주당 위원들이 26일 오후 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중인 용산구 국방부 청사 본관을 현장을 찾아 살펴보고 있다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
27,    (서울=연합뉴스) 국회 국방위원회 민홍철 위원장과 더불어민주당 위원들이 26일 오후 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중인 용산구 국방부 청사 본관을 현장을 찾아 살펴보고 있다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
28,"윤석열 대통령 당선인이 26일 오후 서울 종로구 통의동 제20대 대통령직인수위원회 집무실로 향하고 있다./인수위사진기자단[서울경제] 윤석열 대통령 당선인이 약속한 ‘이·통장 수당 신설’이 대통령직인수위원회의 공약 이행 논의 과정에서 뒷전으로 밀리고 있다. 수 조원에 달하는 코로나19 손실보상, 병사 월급 200만원 등 윤 당선인의 핵심 공약보다 우선순위에 뒤쳐져서다.26일 인수위에 따르면 인수위 활동 종료가 약 일주일 남은 현재 시점까지 이·통장 수당 신설 등에 대한 검토는 제대로 진행되지 않았다. 인수위 관계자는 “아직 이장 수당 신설과 관련해서는 논의 등의 절차가 없었다”고 설명했다.윤 당선인은 후보 시절 이장 월 20만원, 통장 월 10만원의 ‘특화발전지원 수당’ 신설을 공약했다. 이·통장 수당 신설을 통해 지역 소멸 위기가 닥친 농촌을 부흥하겠다는 의미의 농어촌 공약이다. 이와 관련 윤 당선인은 “현재 시행령에 규정된 이장 및 통장의 임명 근거를 지방자치법으로 상향하겠다”며 “이·통장에 대한 중앙정부의 예우와 지방정부의 특화 예우 등을 규정할 수 있도록 하고 조례를 통해 구체화하고자 한다”고 밝혔다. 전국 이장 3만 8000명, 통장 6만2000여명이 대상으로 소요 재원은 1650억원 수준이다.이·통장 수당 신설이 제대로 논의되지 않은 이유는 윤 당선인이 공약한 △코로나 대책 50조원 △기초연금 인상 35조4000억원 △병사 월급 인상 25조5000억원 등 대규모 현금성 지급 공약에 밀렸기 때문이다. 인수위 내부에서는 “윤 당선인 주요의 공약을 이행하기에도 돈이 빠듯하다”는 푸념이 나오고 있다.농민들의 가장 큰 관심사인 농업 직불금 2배 확대 공약도 재원 마련 방안 등이 인수위에서 확정되지 않은 것으로 알려졌다. 윤 당선인의 직불금 2배 확대 소요 예산은 연간 2조5000억원 수준으로 알려졌다. 이와 관련 정치권 관계자는 “아직 취임전이지만 윤 당선인의 농어촌 홀대론이 나올 수 있다”며 “더불어민주당이 이·통장 수당 신설 공약 등을 걸고 넘어질 경우 지방선거의 뇌관으로 작용할 수 있을 것”이라고 설명했다.",264
29,    (서울=연합뉴스) 26일 오후 서울 용산구 국방부 청사 본관에서 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중이다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
30,    (서울=연합뉴스) 국회 국방위원회 민홍철 위원장과 더불어민주당 위원들이 26일 오후 윤석열 대통령 당선인 취임 후 사용할 집무실 준비를 위한 공사가 진행 중인 용산구 국방부 청사 본관을 현장 방문해 관계자로부터 설명을 듣고 있다. 2022.4.26 [국회사진기자단]    uwg806@yna.co.kr,264
31,"G7 정상회의 참석차 지난해 6월 13일 영국을 방문 중이던 문재인 대통령이 영국 콘월 카리스베이 정상회담 라운지에서 마크롱 프랑스 대통령과 약식회담을 하는 모습 [청와대 제공. 재판매 및 DB금지]    (서울=연합뉴스) 박경준 기자 = 문재인 대통령은 26일 연임에 성공한 에마뉘엘 마크롱 프랑스 대통령의 재선에 축하의 뜻을 밝혔다.    문 대통령은 이날 SNS에 올린 글에서 ""프랑스 대선에서 재선에 성공한 것을 진심으로 축하하며, 대통령의 리더십으로 프랑스가 계속해서 발전해 나갈 것으로 기대한다""고 말했다.    문 대통령은 ""프랑스 현직 대통령으로서 20년 만에 재선에 성공함으로써 프랑스 국민의 폭넓은 지지와 성원이 재확인된 것으로 평가한다""며 이같이 적었다.     문 대통령은 ""대한민국과 프랑스는 한 세기가 넘는 기간 어려움을 함께 극복하며 정무, 경제, 문화 등 다양한 분야에서 협력을 심화했다""고 평가했다.    그러면서 ""나의 2018년 프랑스 국빈 방문을 계기로 양국 간 21세기 포괄적 동반자 관계를 재확인한 것을 기쁘게 생각한다""고 했다.    문 대통령은 ""대통령의 재임 기간 양국 관계가 더 견실해질 것으로 기대한다""며 ""대통령의 건안과 프랑스의 무궁한 발전을 기원한다""고 말했다.    kjpark@yna.co.kr",264
