,news_text,category
119,"동부지검, 보이스피싱 기소 간담회서 입장 발표""'검수완박'시 보완수사 불가능""""서민생활 침해 범죄 수사 어려워""이곤호 서울동부지방검찰청 강력범죄전담부 부장검사가 26일 오전 서울 송파구 서울동부지검 대회의실에서 열린 전화금융사기 보완 수사 뒤 기소 관련 기자회견에서 수사 내용에 대해 설명하고 있다. 연합뉴스보이스피싱으로 뜯어낸 돈을 자금 세탁한 뒤 중국으로 반출한 혐의를 받는 보이스피싱 조직원 4명이 재판에 넘겨졌다. 사건을 수사한 서울동부지검은 현재 국회에서 논의 중인 '검수완박(검찰 수사권 완전 박탈)' 중재안이 통과될 경우, 서민 피해를 구제할 수 있는 보완 장치가 제대로 작동하기 어려울 것이라고 주장했다. 서울동부지검 강력범죄전담부(이곤호 부장검사)는 26일 오전 간담회를 열고 보이스피싱 조직의 자금세탁과 국외반출책 4명을 지난 7일과 이날에 걸쳐 모두 기소했다고 밝혔다. 이들 중 3명은 구속기소 됐다. 이들은 2020년 12월부터 작년 2월까지 보이스피싱 범죄를 통해 약 78억 원을 편취했으며 이 중 약 15억 원을 불법으로 반출한 혐의를 받는다. 중국인 A(58)씨와 중국에서 사업을 하는 한국인 B(61)씨, 중국인 C(68)씨 일당은 피해 금액 중 약 9억 원을 B씨가 운영하는 무역회사의 수출입대금으로 가장해 중국으로 반출했다. 또 귀화 한국인 D(38)씨는 조직이 빼앗은 피해금 6억 원 상당을 자금세탁 계좌로 이체 받아 백화점 면세점 구매대금, 소프트웨어 수입대금인 것처럼 속여 중국에 반출한 혐의를 받는다. 이날 간담회에 참석한 이곤호 강력범죄전담부장은 ""검찰 보완수사가 어떻게 일반 서민과 국익을 보호하는지 보여주는 생생한 사례""라며 ""4700만원 단순 현금 수거책으로 경찰이 송치한 사건을 검찰이 보완수사해 기업형 보이스피싱 조직을 찾아내 피해 금액의 해외 추가 유출을 차단했다""고 설명했다.스마트이미지 제공 이 부장은 현재 국회에서 논의되는 중재안으로 검찰의 보완 수사가 지금보다 더 제한될 수 있다고 지적했다. 그는 ""2021년 수사권 조정으로 이미 검찰의 직접 보완 수사나 경찰에 대한 보완 수사 요구가 직접 관련성 있는 부분으로 제한됐다""며 ""이번 사건의 경우도 송치된 현금 수거책과 직접 관련된 부분으로 제한돼 2021년 1~2월 사이에 가담한 공범에 한해서만 수사할 수밖에 없었다""고 말했다. 이어 ""'검수완박' 안이 통과되면 이번 사건처럼 현금수거책 외 상위 조직원들이 추가 발견돼도 사실상 보완수사가 불가능해질 수 있다""며 ""보이스피싱과 같은 서민 경제침해 수사에 법적 공백이 발생하고 오히려 중국 범죄조직만 범죄 이익을 취득하고 선량한 한국 국민이 범죄로부터 보호받지 못하는 모순된 결과가 초래된다""고 말했다. 그러면서 ""검찰만이 이런 수사를 할 수 있는 것은 아니지만 실제 수사에서, 국민 개개인의 삶에서 일어나고 있는 현실이 입법과정에서 충분히 고려되길 바란다""고 덧붙였다.※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : jebo@cbs.co.kr카카오톡 : @노컷뉴스",249
120,(서울=뉴스1) 황기선 기자 = 26일 서울 서초구 대검찰청에 적막감이 감돌고 있다.김오수 검찰총장과 전국 고검장이 '검수완박(검찰수사권 완전박탈)' 저지를 위한 전원 사퇴로 사상 초유의 검찰 지휘부 공백사태가 벌어졌다.'검수완박' 중재안에 반발해 두 번째 사의를 밝힌 김 총장은 이날부터  자신의 사표가 수리될 때까지 연가를 쓰고 출근하지 않는다고 밝혔다.총장 공백 상태인 대검은 박성진 차장검사가 사표 수리시까지 간부들과 함께 비상대응에 나선다. 2022.4.26/뉴스1,249
121,(서울=뉴스1) 황기선 기자 = 26일 서울 서초구 대검찰청에 적막감이 감돌고 있다.김오수 검찰총장과 전국 고검장이 '검수완박(검찰수사권 완전박탈)' 저지를 위한 전원 사퇴로 사상 초유의 검찰 지휘부 공백사태가 벌어졌다.'검수완박' 중재안에 반발해 두 번째 사의를 밝힌 김 총장은 이날부터  자신의 사표가 수리될 때까지 연가를 쓰고 출근하지 않는다고 밝혔다.총장 공백 상태인 대검은 박성진 차장검사가 사표 수리시까지 간부들과 함께 비상대응에 나선다. 2022.4.26/뉴스1,249
122,(서울=뉴스1) 황기선 기자 = 26일 서울 서초구 대검찰청에 적막감이 감돌고 있다.김오수 검찰총장과 전국 고검장이 '검수완박(검찰수사권 완전박탈)' 저지를 위한 전원 사퇴로 사상 초유의 검찰 지휘부 공백사태가 벌어졌다.'검수완박' 중재안에 반발해 두 번째 사의를 밝힌 김 총장은 이날부터  자신의 사표가 수리될 때까지 연가를 쓰고 출근하지 않는다고 밝혔다.총장 공백 상태인 대검은 박성진 차장검사가 사표 수리시까지 간부들과 함께 비상대응에 나선다. 2022.4.26/뉴스1,249
123,"사면, 대통령 고유 권한…""검찰총장 사표 수리 여부, 곧 대통령 말씀 있을 것""""檢 수사 공정성 방안 계속 논의하고 제도화해야""박범계 법무부 장관이 26일 서울 종로구 세종대로 정부서울청사에서 열린 영상 국무회의에서 국민의례를 하고 있다. 2022.4.26/뉴스1 © News1 김명섭 기자(과천=뉴스1) 정혜민 기자 = 박범계 법무부장관은 이명박 전 대통령과 이재용 삼성전자 부회장에 대한 사면론이 제기되고 있는 것에 대해 ""특정인과 관련된 어떤 지침을 받은 바 없고 검토한 바도 없다""고 밝혔다.박 장관은 26일 오후 과천정부청사에서 기자들과 만난 자리에서 ""(사면은)전적으로 헌법상 대통령님 고유 권한""이라며 이같이 말했다. 다만 석가탄신일 기념 가석방에 대해서는 ""가석방률을 높여서 수용률을 낮추겠다는 것이 법무부의 확고한 정책""이라며 대규모 가석방을 예고했다. 법무부는 3·1절 기념 가석방이나 3월 정기 가석방 때도 코로나19 확산을 막기 위해 대규모 가석방을 진행했다.박 장관은 또 검찰총장 사표 수리 여부에 대해서는 ""곧 대통령께서 말씀이 있을 것이라 생각한다""고 말했다. 그는 전날 김오수 검찰총장의 사의를 수용하겠다는 뜻을 밝히면서 ""총장 사표는 곧바로 청와대로 보내 대통령의 뜻을 여쭙고자 한다""고 밝힌 바 있다.이날 이정수 서울중앙지검장이 공정성·중립성 논란에 책임을 통감한다고 발언한 것에 대해서 박 장관은 ""그러한 정서는 알겠는데, 그것(공정성·중립성 확보)이 어떻게 구체적으로 즉각 시행할 수 있는 방안이 없을까. 여전히 수사의 공정성은 계속 논의해야 하고 제도화해야 한다""고 평가했다.이어 ""이런 수사-기소 분리안과 별도로, 전체 수사총량의 배분을 놓고 봤을 때 검찰은 여전히 중요한 '수사기관'""이라면서도 ""물론 지금 국회에서 논의되는 것은 '소추기관'에 더 중점을 두고 있다""고 지적했다.전날 JTBC가 방영한 특별대담에서 문 대통령이 ""검찰의 정치화가 문제""라고 발언한 것에 대해 박 장관은 ""본질을 정확히 보고 말씀하신 것""이라고 호응했다.",249
124,"서울 서초구 윤석열 대통령 당선인 자택 아크로비스타 © News1 박세연 기자(서울=뉴스1) 조현기 기자 = 윤석열 대통령 당선인이 검찰총장 시절 자택 주차장에 무단 침입한 서울의소리 기자들이 벌금형을 선고받았다.서울중앙지법 형사5단독 조수연 판사는 26일 오후 폭력행위 등 처벌에 관한 법률 위반(공동주거침입) 혐의로 기소된 이명수 기자와 객원기자 A씨에게 각각 벌금 300만원을 선고했다.이들은 2020년 8월7일부터 25일까지 총 5차례 '집을 계약하러 왔다'면서 아파트 직원을 속이고 윤 당선인 자택인 서울 서초동 아크로비스타 주차장에 들어가 인터뷰를 시도한 혐의를 받고 있다. 재판부는 ""공소사실에 대해 이씨와 A씨 모두 인정하고 자백하고 있다""며 ""유죄가 인정된다""고 판단했다. 다만 ""범죄 목적으로 침입한 것이 아니고, 또 주차장은 실내 주거공간에 비해 주거공간의 평온을 해치는 정도가 덜한 점을 양형에 고려했다""고 덧붙였다.한편 이 기자는 윤 당선인 배우자인 김건희 여사와 민사소송 중이기도 하다.김 여사는 지난 1월17일 법원의 방송금지가처분 결정에 따라 MBC가 보도하지 않은 김씨와 이 기자의 통화 내용을 서울의소리 측이 유튜브에 게시함에 따라 백은종 대표와 이 기자를 상대로 서울중앙지법에 1억원의 손해배상 소송을 제기했다.",249
125,(서울=뉴스1) 황기선 기자 = 26일 서울 서초구 대검찰청에 적막감이 감돌고 있다.김오수 검찰총장과 전국 고검장이 '검수완박(검찰수사권 완전박탈)' 저지를 위한 전원 사퇴로 사상 초유의 검찰 지휘부 공백사태가 벌어졌다.'검수완박' 중재안에 반발해 두 번째 사의를 밝힌 김 총장은 이날부터  자신의 사표가 수리될 때까지 연가를 쓰고 출근하지 않는다고 밝혔다.총장 공백 상태인 대검은 박성진 차장검사가 사표 수리시까지 간부들과 함께 비상대응에 나선다. 2022.4.26/뉴스1,249
126,(서울=뉴스1) 황기선 기자 = 26일 서울 서초구 대검찰청에 적막감이 감돌고 있다.김오수 검찰총장과 전국 고검장이 '검수완박(검찰수사권 완전박탈)' 저지를 위한 전원 사퇴로 사상 초유의 검찰 지휘부 공백사태가 벌어졌다.'검수완박' 중재안에 반발해 두 번째 사의를 밝힌 김 총장은 이날부터  자신의 사표가 수리될 때까지 연가를 쓰고 출근하지 않는다고 밝혔다.총장 공백 상태인 대검은 박성진 차장검사가 사표 수리시까지 간부들과 함께 비상대응에 나선다. 2022.4.26/뉴스1,249
127,"일부 지주들이 지난 17일쯤부터 수문을 개방해 망월지에서 자라던 두꺼비 올챙이들이 말라 죽어서 발견됐다.(대구 수성구청 제공) © 뉴스1(대구=뉴스1) 이성덕 기자 = 도심 속 전국 최대 두꺼비 산란지로 알려진 대구 수성구 욱수동 망월지에서 수문 개방으로 두꺼비 올챙이가 떼죽음 당해 경찰이 수사에 나선다. 26일 대구 수성구에 따르면 망월지 지주와 시설 이용자들로 구성된 수리계 관계자를 야생생물보호 및 관리에 관한 법률 위반 혐의로 경찰에 고발했다. 지난 17일쯤부터 일부 지주들이 저수지의 수문을 연 바람에 물이 빠지면서 두꺼비 올챙이 절반 이상이 죽었다는 것이다.수성구 관계자는 ""일부 지주들이 수질 정화를 위해 수문을 개방했다고 하지만 통상 농번기가 끝나고 물을 빼기 때문에 다른 의도가 있는 것 같다""며 ""망월지가 생태·경관보전지역으로 지정되도록 환경부에 건의할 예정""이라고 말했다. 앞서 수성구가 망월지 일대에 대해 생태공원화 사업을 추진하자 일부 지주들이 사유재산권 침해 등을 들어 반대하며 소송을 냈다.망월지 일대 지주들은 '망월지의 농업용 저수지 기능을 폐지해달라'고 소송을 냈으나 법원은 1심과 2심에서 모두 원고의 청구를 기각했다.긴 가뭄 끝에 단비가 내린 13일 오전 대구 수성구 욱수골에서 겨울잠을 깬 두꺼비 암수 한 쌍이 산란하기 위해 포접 상태로 이동하는 모습이 포착됐다. 두꺼비 집단 산란·서식지인 망월지로 가는 길목에서 다른 수컷 한 마리가 나타나자 먼저 암컷을 차지한 수컷이 발차기를 날리고 있다. 오랜 가뭄과 쌀쌀한 날씨 탓에 작년보다 약 20일 늦게 두꺼비가 겨울잠을 깨고 이동하는 모습이 목격됐다. 2022.3.13/뉴스1 © News1 공정식 기자",249
128,"기사내용 요약윤석열 당선인, 총장 재직시절 침입 혐의""의혹 취재한다"" 아파트 주차장에서 대기1심 ""주거 평온 해쳐"" 벌금 300만원 선고[서울=뉴시스] 인수위사진기자단 = 윤석열 대통령 당선인이 지난 25일 오후 서울 종로구 통의동 대통령직인수위원회를 나서고 있다. 2022.04.25. photo@newsis.com[서울=뉴시스] 류인선 기자 = 윤석열 대통령 당선인이 검찰총장으로 재직하던 시기 윤 당선인을 취재하겠다는 목적으로 아파트 지하주차장에 침입한 혐의로 재판에 넘겨진 서울의 소리 기자에게 1심 법원이 벌금형을 선고했다.26일 서울중앙지법 형사5단독 조수연 판사는 폭력행위 등 처벌에 관한 법률 위반 (공동주거침입) 혐의로 기소된 서울의소리 소속 기자 이모씨 등 2명에게 각 벌금 300만원을 선고했다.이씨 등은 2020년 8월7일부터 25일 사이 서울 서초구 소재 윤 당선인이 거주하는 아파트 지하주차장에 5회 침입한 혐의로 재판에 넘겨졌다.이들은 '부동산 매매 차 지하 4층에서 입주만을 만나기로 했다'고 보안 담당 직원을 속여 아파트에 들어선 것으로 조사됐다. 이씨 등은 윤 당선인이 홍석현 중앙홀딩스 회장을 만났다는 의혹을 취재하기 위한 목적으로 이 곳에 방문한 것으로 알려졌다.조 판사는 ""이씨 등이 거짓말로 보안업체를 속이고 아파트 지하 주차장에 들어가서 아파트 주민들의 주거의 평온을 깨뜨렸다""고 판단했다. 다만 ""범행을 인정하고 반성하고 있고, 주차장은 주거의 평온을 해치는 정도가 덜하다""고 참작 요소를 전했다.한편 검찰은 지난 결심공판에서 이씨에게 징역 10개월을 구형했던 것으로 알려졌다．",249
129,(서울=뉴스1) 황기선 기자 = 26일 서울 서초구 대검찰청에 적막감이 감돌고 있다.김오수 검찰총장과 전국 고검장이 '검수완박(검찰수사권 완전박탈)' 저지를 위한 전원 사퇴로 사상 초유의 검찰 지휘부 공백사태가 벌어졌다.'검수완박' 중재안에 반발해 두 번째 사의를 밝힌 김 총장은 이날부터  자신의 사표가 수리될 때까지 연가를 쓰고 출근하지 않는다고 밝혔다.총장 공백 상태인 대검은 박성진 차장검사가 사표 수리시까지 간부들과 함께 비상대응에 나선다. 2022.4.26/뉴스1,249
130,"박홍근 더불어민주당 원내대표와 권성동 국민의힘 원내대표가 26일 오전 서울 여의도 국회에서 박병석 국회의장 주재로 열린 양당 원내대표 회동에서 대화하고 있다. © News1 이재명 기자(서울=뉴스1) 박태훈 선임기자 = 맛칼럼니스트 황교익씨는 26일, 국민의힘 의원들이 윤석열 당선인에게 찍소리도 못한다며 앞으로 국민의 대표라고 큰소리치지 말라고 조롱했다.황교익씨는 이날 SNS를 통해 ""국민의힘 국회의원은 배알도 없다""며 ""의원총회에서 만장일치로 찬성한 것을 윤석열이 단박에 뒤집어버려도 아무 말을 못하고 있다""고 지적했다. 박병석 국회의장의 검수완박 중재안을 권성동 원내대표가 수용했고 또 의원총회까지 열어 추인했음에도 윤 당선인이 ""헌법가치 수호를 고민해야 한다""며 부정적 견해를 나타내자 국민의힘이 '재논의'에 나선 것을 비꼰 것이다.이에 황교익씨는 ""앞으로는 국회의원이라고 국민 앞에서 위세를 떨지 마라""며 ""윤석열 졸개임을 확실히 했으니 그에 걸맞게 처신하라""고 비아냥댔다.권성동 원내대표는 윤 당선인측 반응과 보수 지지자들의 비난 여론이 들끓자 이날 오전 박병석 의장과 박홍근 더불어민주당 원내대표를 만나 '재논의'를 요구했다.이에 대해 박 원내대표는 ""지난 22일 의장 중재안을 여야 의원총회에서 각각 추인했고, 원내대표들과 박 의장이 직접 (합의문에) 서명한 지 4일밖에 되지 않았다""면서 ""저희는 기존 합의사항대로 추진할 수밖에 없다""고 재논의를 거부한 뒤 27일 본회의 소집을 박 의장에게 요청했다. 박병석 의장은 ""양당 입장을 잘 청취했다""는 선에서 양당 요구에 대해 말을 아꼈다.",249
131,(서울=뉴스1) 황기선 기자 = 26일 서울 서초구 대검찰청에 적막감이 감돌고 있다.김오수 검찰총장과 전국 고검장이 '검수완박(검찰수사권 완전박탈)' 저지를 위한 전원 사퇴로 사상 초유의 검찰 지휘부 공백사태가 벌어졌다.'검수완박' 중재안에 반발해 두 번째 사의를 밝힌 김 총장은 이날부터  자신의 사표가 수리될 때까지 연가를 쓰고 출근하지 않는다고 밝혔다.총장 공백 상태인 대검은 박성진 차장검사가 사표 수리시까지 간부들과 함께 비상대응에 나선다. 2022.4.26/뉴스1,249
132,"기사내용 요약아동복지법위반 혐의 아내도 1심과 동일하게 징역 8년법원 ""공소사실 모두 인정돼, 형 무겁다고 보기 어려워""[수원=뉴시스]변근아 기자 = 10년 동안 미성년자를 포함한 신도를 성 착취한 혐의로 기소된 경기 안산시 소재 교회 목사가 항소심에서도 중형을 선고받았다.수원고법 형사2-1부(왕정옥·김관용·이상호 부장판사)는 26일 이 사건 항소심 선고공판을 열고 청소년의성보호에관한법률위반 등 혐의로 기소된 목사 A씨와 검찰의 항소를 모두 기각하고 1심에서 선고된 징역 25년을 유지했다.또 아동복지법 위반 등 혐의로 기소돼 1심에서 징역 8년을 선고받은 아내 B씨에 대해서도 항소 기각 판결을 내렸다.항소심 재판부는 ""피고인들은 공소사실이 공소장일본주의에 위배되고 피해자들이 심리적 항거불능이 아니었으며 진술의 신빙성이 떨어지는 점 등을 주장하며 사실오인 및 법리오해, 양형 부당 이유로 항소했으나 관련 법리와 이 사건 기록, 적법하게 채택된 증거 등을 봤을 때 공소사실이 모두 인정된다""면서 ""무죄 판결이 난 부분에 대한 검찰 측 사실오인 주장의 경우 제출된 증거 만으로는 공소사실을 인정하기 어렵다""고 판시했다.이어 ""양형에 관해서도 원심에서 주요 양형 요소들이 두루 참작해 결정됐고, 이 사건 공판 과정에서 나타난 여러 양형 요소를 종합해도 너무 무겁거나 가벼워서 부당하다고 보기 어렵다""면서 ""검찰과 피고인 양측 항소를 모두 기각한다""고 덧붙였다.A씨는 2008년부터 2018년까지 아동·청소년 신도와 성인 신도에게 유사 성행위를 하도록 하고 그 모습을 촬영한 혐의로 기소됐다.2012년부터 피해자 가운데 한 명을 초등학교, 중학교에 보내지 않고 교육적으로 방임한 아동복지법 위반(아동유기·방임) 혐의도 있다.B씨는 이러한 범행을 방조하고 같은 기간 신도에게 헌금을 갈취하고, 할당량의 헌금을 채워오지 못한 신도를 폭행한 혐의 등을 받는다.이에 1심 재판부는 지난해 10월 A씨에게 징역 25년, B씨에게 징역 8년 등을 선고했다.당시 재판부는 ""A피고인은 어린 나이에 심리·경제적 취약 상태에서 믿고 기댈 곳이 없어 교회를 찾은 사회적 약자들에게 목사 지위를 앞세워 자신의 지시를 거스를 수 없게 하고 성적 만족과 경제적 이익을 위한 도구로 신도를 사용했다""면서 ""B피고인도 교회 내 어린아이들에게 기본 교육도 제대로 제공하지 않고 노동력을 착취하는 등 모든 신도를 자기 이익 수단으로 사용했음에도 피고인들은 모두 범행을 부인하며 이해할 수 없는 변명으로 일관하고 있다""고 양형 이유를 밝혔다.다만, A씨와 B씨의 일부 공동공갈 및 아청법상 음란물 제작·배포, 강제추행 등의 혐의에는 무죄를 선고했다．",249
133,"/대구지방경찰청주한미군 부대 직원 채용을 대가로 5명에게서 억대 금품을 받은 60대 남성 등 26명이 경찰에 붙잡혔다.대구경찰청은 배임수재·업무방해 등 혐의로 전·현직 주한미군 부대 직원 10명 등 26명을 입건했다고 26일 밝혔다. 이중 부대 내 한국인 직원 채용 등을 맡는 주한미군 노무단 간부 A씨 등 2명은 구속됐다. 이들은 모두 한국인인 것으로 조사됐다.A씨 등은 지난 2018년 4월부터 2020년 12월까지 5명에게 채용을 빌미로 1인당 3000~4000만원씩 총 1억 7500만원을 받아낸 혐의 등을 받고 있다. A씨 등은 협력업체를 통해 지원자 5명을 위한 허위 경력증명서를 만든 뒤, 면접 과정에서 심사위원으로 참석해 이들 5명에게 최고점을 줬다.이후 미군 범죄수사대(CID)가 경찰에게 이들과 관련한 채용비리 첩보를 전달했고, 경찰은 수사 결과 A씨 등이 받은 금품 중 1억 6000만원 상당을 ‘기소 전 몰수·추징 보전’했다. 기소 전 몰수·추징 보전은 재판에 앞서 불법적으로 얻은 재산의 처분을 금지하는 조치다.",249
134,"김형두, 25일 법사위서 발언…19일에도 ""위헌설 유력""대검은 ""선거범죄 공소시효 6개월 폐지해야"" 의견 내김형두 법원행정처 차장이 20일 오후 검찰청법과 형사소송법 등 '검수완박' 관련 법안을 심사할 법사위 제1소위원회 회의가 열리는 국회 법제사법위원회 전체회의실로 들어가고 있다. (공동취재)2022.4.20/뉴스1 © News1 허경 기자(서울=뉴스1) 류석우 기자,장은지 기자 = 대법원 법원행정처가 검찰의 수사와 기소를 분리하도록 규정한 '검수완박'(검찰 수사권 완전 박탈) 관련 국회 중재안을 두고 ""재판에서 무효 상황이 생길 수 있다""며 우려를 표명했다. 26일 법조계와 국회 등에 따르면 김형두 법원행정처 차장은 지난 25일 국회 법제사법위원회 제1소위에 참석해 ""수사에 관여한 검사가 기소나 재판에 도움을 준 경우 피고인 측이 사건 자체를 무효라고 주장할 수 있다""고 언급했다. 여야가 합의한 중재안에는 ""검찰의 직접수사권과 기소권은 분리하는 방향으로 한다. 검찰의 직접수사권은 한시적이며 직접수사의 경우 수사와 기소 검사는 분리한다""는 내용이 담겼다. 김 차장이 이 부분에 대해 우려를 표명한 것이다.김 차장은 앞서 19일에도 검수완박 법안과 관련해 ""위헌설을 주장하는 교수들이 더 많아 다수설이어서 유력하다""면서 ""두 견해를 면밀히 검토할 필요가 있다""고 발언했다.    전날 법사위 소위에서는 대검찰청도 ""6개월로 제한된 선거범죄의 공소시효를 폐지해야 한다""는 의견을 낸 것으로 파악됐다. 한국의 선거범죄 공소시효가 전 세계에서 가장 짧은데 검찰 수사권마저 박탈하면 선출직에 대한 이중특혜가 된다는 취지에서다. 앞서 중재안에 여야가 합의한 이후 검찰 내부에서는 6월 지방선거를 앞두고 선거 관련 수사권을 박탈하면 큰 혼란이 일어날 것이라는 호소가 이어졌다. 선거 담당 평검사들은 ""합의안에 따라 선거범죄에 대한 검찰의 직접수사권이 폐지되고 나아가 송치된 범죄와 단일하고 동일한 범위의 수사만 가능하다면 당장 6월 지방선거에서 발생할 것으로 예상되는 수천건의 사건이 부실하게 처리될 것""이라는 글을 검찰 내부망 이프로스에올렸다.",249
135,(서울=뉴스1) 황기선 기자 = 26일 서울 서초구 대검찰청에 적막감이 감돌고 있다.김오수 검찰총장과 전국 고검장이 '검수완박(검찰수사권 완전박탈)' 저지를 위한 전원 사퇴로 사상 초유의 검찰 지휘부 공백사태가 벌어졌다.'검수완박' 중재안에 반발해 두 번째 사의를 밝힌 김 총장은 이날부터  자신의 사표가 수리될 때까지 연가를 쓰고 출근하지 않는다고 밝혔다.총장 공백 상태인 대검은 박성진 차장검사가 사표 수리시까지 간부들과 함께 비상대응에 나선다. 2022.4.26/뉴스1,249
136,"법원 ""경제적 이익 짐작했을 것…죄질 나빠""교보생명 ""부적절한 관행에 경종 울리길""교보생명 본사 사옥(교보생명 제공)© 뉴스1(서울=뉴스1) 조현기 기자,이승환 기자 = 교보생명의 기업가치를 부풀려 허위 평가보고서를 쓴 혐의로 재판에 넘겨진 삼덕회계법인 소속 회계사가 1심에서 집행유예를 선고받았다.서울중앙지법 형사3단독 양환승 부장판사는 26일 공인회계사법 위반 혐의로 기소된 A씨에게 징역 4개월에 집행유예 1년을 선고했다.A씨는 어펄마캐피털로부터 교보생명의 기업가치 평가를 요청받고 어펄마캐피털이 제공한 안진회계법인 보고서를 베껴 썼으나 자신이 직접 작성한 것처럼 꾸민 혐의를 받고 있다.재판부는 ""A씨는 수임 당시부터 기업규모 및 제출(마감)시간으로 인해 정상적인 가치 평가가 가능하지 않음을 알았다""며 ""회계전문가 A씨는 제공받은 가치평가의 허위성을 인식하고 위임인의 이익을 위해 눈을 감았다""고 판단했다.이어 ""A씨는 (보고서가) 매수청구권 행사를 위해 작성된다는 점을 잘 알고 있고 당사자들 경제적 이익도 짐작하고 있었을 것""이라며 ""직업윤리를 저버리고 공인회계사의 사회적 신뢰를 떨어뜨려 죄질이 나쁘다고 볼 수 밖에 없다""고 덧붙였다.교보생명 관계자는 판결 직후 ""1심 법원의 판결을 존중한다""며 ""독립성과 공정성을 지키지 않은 회계법인의 위법 행위가 근절되고 사모펀드와 회계법인 간 부적절한 관행에 경종을 울리길 바란다""고 밝혔다.이번 사건은 신창재 교보생명 회장(69)과 재무적 투자자 어피니티 컨소시엄(어피니티) 간 '풋옵션' 분쟁과 관련돼 주목을 받고 있다. 풋옵션이란 특정조건에 지분을 되팔 수 있는 권리를 뜻한다. 교보생명이 2020년 4월 어피니티 관계자와 안진 회계사를 부당 공모 혐의로 고발하면서 양측은 법적 분쟁 중이다.검찰은 어피니티 관계자와 안진 회계사가 교보생명의 기업가치 평가보고서를 작성하는 과정에서 풋옵션 가격을 부풀려 허위로 보고하는 데 관여했다고 보고 지난해 12월 이들에게 실형을 구형했다.그러나 법원은 지난 2월 무죄를 선고했다. 검찰은 이에 불복해 항소하며 현재 2심이 진행 중이다.",249
137,"목사 등 피고인 3명 끝까지 혐의 부인수원법원종합청사. 2019.5.24/뉴스1 © News1 조태형 기자(수원=뉴스1) 유재규 기자 = 어린 여신도들을 감금한 채 십수년간 성착취를 일삼은 혐의로 기소된 교회 목사가 항소심에서도 징역 25년을 선고 받았다. 수원고법 제2-1형사부(부장판사 왕정옥 김관용 이상호)는 26일 청소년의 성보호에 관한 법률 위반(청소년 강간 등) 혐의로 기소된 경기 안산 구마교회 목사 A씨(54)의 항소심에서 A씨와 검찰의 항소를 모두 기각했다. 이와 함께 아동복지법 위반 혐의로 기소된 A씨의 부인 B씨(55)와 폭력행위 등 처벌에 관한 법률위반(공동공갈) 혐의로 기소된 A씨 동생 C씨(47)에 대한 항소도 기각, 각각 징역 8년과 4년을 각각 선고했다. 2심 재판부는 ""A씨는 피해자들이 사회적 약자인 점을 이용해 성범죄는 물론 경제수탈, 장기간 노동학대, 사회와 격리시켜 온전한 교육을 받지 못한 점 등 피해자들은 그러한 정신적 충격으로 인한 정상생활을 하지 못하고 있음에도 A씨는 혐의를 부인하고 있다""고 말했다. 이어 ""또 B씨는 A씨가 몸이 불편해 교회를 대신 운영하면서 헌금을 할 수 밖에 없도록 만들고 인간의 존엄성을 무참히 짓밟았다. C씨는 무자비한 폭행으로 피해자들은 손과 발에 멍이들고 심지어 기절까지 했다""며 ""그럼에도 B씨와 C씨는 혐의를 부인하고 있다""고 덧붙였다. 그러면서 ""검찰이 제출한 자료만으로 원심의 사실오인을 바꿀만한 사정이 없어 검찰의 항소 역시, 기각한다""며 ""따라서 원심의 형량을 변경할 만한 사정이 없고 또 양형요소를 고려해도 원심이 합리적인 범위를 벗어나지 않는다고 판단, 무겁거나 가볍다고 할 수 없다""고 판시했다. A씨는 2008~2019년 안산시 단원구 구마교회에서 아동·청소년 신도 4명과 성인 신도 1명 등 5명을 강제로 추행하고 유사성행위를 하도록 한 혐의로 구속기소됐다.그는 ""음란마귀를 빼내야 한다""며 이들에게 범행을 저질렀고 성착취 영상물도 제작한 것으로 드러났다.그는 교회 신도들의 자녀인 어린 피해자들을 학교에 보내지 않고 교회 안에서 집단생활을 하게 하면서 피해자들을 세뇌시켜 범행한 것으로 조사됐다.지난해 10월21일 수원지법 안산지원에서 열린 이 사건 원심에서 법원은 피해회복 노력이 없다는 점 등에 따라 A씨에게 징역 25년, B씨에게 징역 8년, C씨에게 징역 4년을 각각 선고했다.",249
138,(서울=뉴스1) 황기선 기자 = 26일 서울 서초구 대검찰청에 적막감이 감돌고 있다.김오수 검찰총장과 전국 고검장이 '검수완박(검찰수사권 완전박탈)' 저지를 위한 전원 사퇴로 사상 초유의 검찰 지휘부 공백사태가 벌어졌다.'검수완박' 중재안에 반발해 두 번째 사의를 밝힌 김 총장은 이날부터  자신의 사표가 수리될 때까지 연가를 쓰고 출근하지 않는다고 밝혔다.총장 공백 상태인 대검은 박성진 차장검사가 사표 수리시까지 간부들과 함께 비상대응에 나선다. 2022.4.26/뉴스1,249
